fare_id,origin_id,destination_id
monsat-week-kmzone1-Abbotsdale-Kalkbaai,Abbotsdale,Kalkbaai
monsat-week-kmzone1-Kalkbaai-Abbotsdale,Kalkbaai,Abbotsdale
month-kmzone1-Abbotsdale-Kalkbaai,Abbotsdale,Kalkbaai
month-kmzone1-Kalkbaai-Abbotsdale,Kalkbaai,Abbotsdale
single-kmzone1-Abbotsdale-Kapteinsklip,Abbotsdale,Kapteinsklip
single-kmzone1-Kapteinsklip-Abbotsdale,Kapteinsklip,Abbotsdale
return-kmzone1-Abbotsdale-Kapteinsklip,Abbotsdale,Kapteinsklip
return-kmzone1-Kapteinsklip-Abbotsdale,Kapteinsklip,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Kapteinsklip,Abbotsdale,Kapteinsklip
monfri-week-kmzone1-Kapteinsklip-Abbotsdale,Kapteinsklip,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Kapteinsklip,Abbotsdale,Kapteinsklip
monsat-week-kmzone1-Kapteinsklip-Abbotsdale,Kapteinsklip,Abbotsdale
month-kmzone1-Abbotsdale-Kapteinsklip,Abbotsdale,Kapteinsklip
month-kmzone1-Kapteinsklip-Abbotsdale,Kapteinsklip,Abbotsdale
single-kmzone1-Abbotsdale-Kenilworth,Abbotsdale,Kenilworth
single-kmzone1-Kenilworth-Abbotsdale,Kenilworth,Abbotsdale
return-kmzone1-Abbotsdale-Kenilworth,Abbotsdale,Kenilworth
return-kmzone1-Kenilworth-Abbotsdale,Kenilworth,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Kenilworth,Abbotsdale,Kenilworth
monfri-week-kmzone1-Kenilworth-Abbotsdale,Kenilworth,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Kenilworth,Abbotsdale,Kenilworth
monsat-week-kmzone1-Kenilworth-Abbotsdale,Kenilworth,Abbotsdale
month-kmzone1-Abbotsdale-Kenilworth,Abbotsdale,Kenilworth
month-kmzone1-Kenilworth-Abbotsdale,Kenilworth,Abbotsdale
single-kmzone1-Abbotsdale-Kentemade,Abbotsdale,Kentemade
single-kmzone1-Kentemade-Abbotsdale,Kentemade,Abbotsdale
return-kmzone1-Abbotsdale-Kentemade,Abbotsdale,Kentemade
return-kmzone1-Kentemade-Abbotsdale,Kentemade,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Kentemade,Abbotsdale,Kentemade
monfri-week-kmzone1-Kentemade-Abbotsdale,Kentemade,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Kentemade,Abbotsdale,Kentemade
monsat-week-kmzone1-Kentemade-Abbotsdale,Kentemade,Abbotsdale
month-kmzone1-Abbotsdale-Kentemade,Abbotsdale,Kentemade
month-kmzone1-Kentemade-Abbotsdale,Kentemade,Abbotsdale
single-kmzone1-Abbotsdale-Khayelitsha,Abbotsdale,Khayelitsha
single-kmzone1-Khayelitsha-Abbotsdale,Khayelitsha,Abbotsdale
return-kmzone1-Abbotsdale-Khayelitsha,Abbotsdale,Khayelitsha
return-kmzone1-Khayelitsha-Abbotsdale,Khayelitsha,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Khayelitsha,Abbotsdale,Khayelitsha
monfri-week-kmzone1-Khayelitsha-Abbotsdale,Khayelitsha,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Khayelitsha,Abbotsdale,Khayelitsha
monsat-week-kmzone1-Khayelitsha-Abbotsdale,Khayelitsha,Abbotsdale
month-kmzone1-Abbotsdale-Khayelitsha,Abbotsdale,Khayelitsha
month-kmzone1-Khayelitsha-Abbotsdale,Khayelitsha,Abbotsdale
single-kmzone4-Abbotsdale-Klapmuts,Abbotsdale,Klapmuts
single-kmzone4-Klapmuts-Abbotsdale,Klapmuts,Abbotsdale
return-kmzone4-Abbotsdale-Klapmuts,Abbotsdale,Klapmuts
return-kmzone4-Klapmuts-Abbotsdale,Klapmuts,Abbotsdale
monfri-week-kmzone4-Abbotsdale-Klapmuts,Abbotsdale,Klapmuts
monfri-week-kmzone4-Klapmuts-Abbotsdale,Klapmuts,Abbotsdale
monsat-week-kmzone4-Abbotsdale-Klapmuts,Abbotsdale,Klapmuts
monsat-week-kmzone4-Klapmuts-Abbotsdale,Klapmuts,Abbotsdale
month-kmzone4-Abbotsdale-Klapmuts,Abbotsdale,Klapmuts
month-kmzone4-Klapmuts-Abbotsdale,Klapmuts,Abbotsdale
single-kmzone3-Abbotsdale-Klipheuwel,Abbotsdale,Klipheuwel
single-kmzone3-Klipheuwel-Abbotsdale,Klipheuwel,Abbotsdale
return-kmzone3-Abbotsdale-Klipheuwel,Abbotsdale,Klipheuwel
return-kmzone3-Klipheuwel-Abbotsdale,Klipheuwel,Abbotsdale
monfri-week-kmzone3-Abbotsdale-Klipheuwel,Abbotsdale,Klipheuwel
monfri-week-kmzone3-Klipheuwel-Abbotsdale,Klipheuwel,Abbotsdale
monsat-week-kmzone3-Abbotsdale-Klipheuwel,Abbotsdale,Klipheuwel
monsat-week-kmzone3-Klipheuwel-Abbotsdale,Klipheuwel,Abbotsdale
month-kmzone3-Abbotsdale-Klipheuwel,Abbotsdale,Klipheuwel
month-kmzone3-Klipheuwel-Abbotsdale,Klipheuwel,Abbotsdale
single-kmzone1-Abbotsdale-Koebergweg,Abbotsdale,Koebergweg
single-kmzone1-Koebergweg-Abbotsdale,Koebergweg,Abbotsdale
return-kmzone1-Abbotsdale-Koebergweg,Abbotsdale,Koebergweg
return-kmzone1-Koebergweg-Abbotsdale,Koebergweg,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Koebergweg,Abbotsdale,Koebergweg
monfri-week-kmzone1-Koebergweg-Abbotsdale,Koebergweg,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Koebergweg,Abbotsdale,Koebergweg
monsat-week-kmzone1-Koebergweg-Abbotsdale,Koebergweg,Abbotsdale
month-kmzone1-Abbotsdale-Koebergweg,Abbotsdale,Koebergweg
month-kmzone1-Koebergweg-Abbotsdale,Koebergweg,Abbotsdale
single-kmzone4-Abbotsdale-Koelenhof,Abbotsdale,Koelenhof
single-kmzone4-Koelenhof-Abbotsdale,Koelenhof,Abbotsdale
return-kmzone4-Abbotsdale-Koelenhof,Abbotsdale,Koelenhof
return-kmzone4-Koelenhof-Abbotsdale,Koelenhof,Abbotsdale
monfri-week-kmzone4-Abbotsdale-Koelenhof,Abbotsdale,Koelenhof
monfri-week-kmzone4-Koelenhof-Abbotsdale,Koelenhof,Abbotsdale
monsat-week-kmzone4-Abbotsdale-Koelenhof,Abbotsdale,Koelenhof
monsat-week-kmzone4-Koelenhof-Abbotsdale,Koelenhof,Abbotsdale
month-kmzone4-Abbotsdale-Koelenhof,Abbotsdale,Koelenhof
month-kmzone4-Koelenhof-Abbotsdale,Koelenhof,Abbotsdale
single-kmzone4-Abbotsdale-Kraaifontein,Abbotsdale,Kraaifontein
single-kmzone4-Kraaifontein-Abbotsdale,Kraaifontein,Abbotsdale
return-kmzone4-Abbotsdale-Kraaifontein,Abbotsdale,Kraaifontein
return-kmzone4-Kraaifontein-Abbotsdale,Kraaifontein,Abbotsdale
monfri-week-kmzone4-Abbotsdale-Kraaifontein,Abbotsdale,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Abbotsdale,Kraaifontein,Abbotsdale
monsat-week-kmzone4-Abbotsdale-Kraaifontein,Abbotsdale,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Abbotsdale,Kraaifontein,Abbotsdale
month-kmzone4-Abbotsdale-Kraaifontein,Abbotsdale,Kraaifontein
month-kmzone4-Kraaifontein-Abbotsdale,Kraaifontein,Abbotsdale
single-kmzone1-Abbotsdale-Kuilsriver,Abbotsdale,Kuilsriver
single-kmzone1-Kuilsriver-Abbotsdale,Kuilsriver,Abbotsdale
return-kmzone1-Abbotsdale-Kuilsriver,Abbotsdale,Kuilsriver
return-kmzone1-Kuilsriver-Abbotsdale,Kuilsriver,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Kuilsriver,Abbotsdale,Kuilsriver
monfri-week-kmzone1-Kuilsriver-Abbotsdale,Kuilsriver,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Kuilsriver,Abbotsdale,Kuilsriver
monsat-week-kmzone1-Kuilsriver-Abbotsdale,Kuilsriver,Abbotsdale
month-kmzone1-Abbotsdale-Kuilsriver,Abbotsdale,Kuilsriver
month-kmzone1-Kuilsriver-Abbotsdale,Kuilsriver,Abbotsdale
single-kmzone1-Abbotsdale-Kuyasa,Abbotsdale,Kuyasa
single-kmzone1-Kuyasa-Abbotsdale,Kuyasa,Abbotsdale
return-kmzone1-Abbotsdale-Kuyasa,Abbotsdale,Kuyasa
return-kmzone1-Kuyasa-Abbotsdale,Kuyasa,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Kuyasa,Abbotsdale,Kuyasa
monfri-week-kmzone1-Kuyasa-Abbotsdale,Kuyasa,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Kuyasa,Abbotsdale,Kuyasa
monsat-week-kmzone1-Kuyasa-Abbotsdale,Kuyasa,Abbotsdale
month-kmzone1-Abbotsdale-Kuyasa,Abbotsdale,Kuyasa
month-kmzone1-Kuyasa-Abbotsdale,Kuyasa,Abbotsdale
single-kmzone1-Abbotsdale-Lakeside,Abbotsdale,Lakeside
single-kmzone1-Lakeside-Abbotsdale,Lakeside,Abbotsdale
return-kmzone1-Abbotsdale-Lakeside,Abbotsdale,Lakeside
return-kmzone1-Lakeside-Abbotsdale,Lakeside,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Lakeside,Abbotsdale,Lakeside
monfri-week-kmzone1-Lakeside-Abbotsdale,Lakeside,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Lakeside,Abbotsdale,Lakeside
monsat-week-kmzone1-Lakeside-Abbotsdale,Lakeside,Abbotsdale
month-kmzone1-Abbotsdale-Lakeside,Abbotsdale,Lakeside
month-kmzone1-Lakeside-Abbotsdale,Lakeside,Abbotsdale
single-kmzone1-Abbotsdale-Langa,Abbotsdale,Langa
single-kmzone1-Langa-Abbotsdale,Langa,Abbotsdale
return-kmzone1-Abbotsdale-Langa,Abbotsdale,Langa
return-kmzone1-Langa-Abbotsdale,Langa,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Langa,Abbotsdale,Langa
monfri-week-kmzone1-Langa-Abbotsdale,Langa,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Langa,Abbotsdale,Langa
monsat-week-kmzone1-Langa-Abbotsdale,Langa,Abbotsdale
month-kmzone1-Abbotsdale-Langa,Abbotsdale,Langa
month-kmzone1-Langa-Abbotsdale,Langa,Abbotsdale
single-kmzone1-Abbotsdale-Lansdowne,Abbotsdale,Lansdowne
single-kmzone1-Lansdowne-Abbotsdale,Lansdowne,Abbotsdale
return-kmzone1-Abbotsdale-Lansdowne,Abbotsdale,Lansdowne
return-kmzone1-Lansdowne-Abbotsdale,Lansdowne,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Lansdowne,Abbotsdale,Lansdowne
monfri-week-kmzone1-Lansdowne-Abbotsdale,Lansdowne,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Lansdowne,Abbotsdale,Lansdowne
monsat-week-kmzone1-Lansdowne-Abbotsdale,Lansdowne,Abbotsdale
month-kmzone1-Abbotsdale-Lansdowne,Abbotsdale,Lansdowne
month-kmzone1-Lansdowne-Abbotsdale,Lansdowne,Abbotsdale
single-kmzone1-Abbotsdale-Lavistown,Abbotsdale,Lavistown
single-kmzone1-Lavistown-Abbotsdale,Lavistown,Abbotsdale
return-kmzone1-Abbotsdale-Lavistown,Abbotsdale,Lavistown
return-kmzone1-Lavistown-Abbotsdale,Lavistown,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Lavistown,Abbotsdale,Lavistown
monfri-week-kmzone1-Lavistown-Abbotsdale,Lavistown,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Lavistown,Abbotsdale,Lavistown
monsat-week-kmzone1-Lavistown-Abbotsdale,Lavistown,Abbotsdale
month-kmzone1-Abbotsdale-Lavistown,Abbotsdale,Lavistown
month-kmzone1-Lavistown-Abbotsdale,Lavistown,Abbotsdale
single-kmzone1-Abbotsdale-Lentegeur,Abbotsdale,Lentegeur
single-kmzone1-Lentegeur-Abbotsdale,Lentegeur,Abbotsdale
return-kmzone1-Abbotsdale-Lentegeur,Abbotsdale,Lentegeur
return-kmzone1-Lentegeur-Abbotsdale,Lentegeur,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Lentegeur,Abbotsdale,Lentegeur
monfri-week-kmzone1-Lentegeur-Abbotsdale,Lentegeur,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Lentegeur,Abbotsdale,Lentegeur
monsat-week-kmzone1-Lentegeur-Abbotsdale,Lentegeur,Abbotsdale
month-kmzone1-Abbotsdale-Lentegeur,Abbotsdale,Lentegeur
month-kmzone1-Lentegeur-Abbotsdale,Lentegeur,Abbotsdale
single-kmzone1-Abbotsdale-Lynedoch,Abbotsdale,Lynedoch
single-kmzone1-Lynedoch-Abbotsdale,Lynedoch,Abbotsdale
return-kmzone1-Abbotsdale-Lynedoch,Abbotsdale,Lynedoch
return-kmzone1-Lynedoch-Abbotsdale,Lynedoch,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Lynedoch,Abbotsdale,Lynedoch
monfri-week-kmzone1-Lynedoch-Abbotsdale,Lynedoch,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Lynedoch,Abbotsdale,Lynedoch
monsat-week-kmzone1-Lynedoch-Abbotsdale,Lynedoch,Abbotsdale
month-kmzone1-Abbotsdale-Lynedoch,Abbotsdale,Lynedoch
month-kmzone1-Lynedoch-Abbotsdale,Lynedoch,Abbotsdale
single-kmzone1-Abbotsdale-Maitland,Abbotsdale,Maitland
single-kmzone1-Maitland-Abbotsdale,Maitland,Abbotsdale
return-kmzone1-Abbotsdale-Maitland,Abbotsdale,Maitland
return-kmzone1-Maitland-Abbotsdale,Maitland,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Maitland,Abbotsdale,Maitland
monfri-week-kmzone1-Maitland-Abbotsdale,Maitland,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Maitland,Abbotsdale,Maitland
monsat-week-kmzone1-Maitland-Abbotsdale,Maitland,Abbotsdale
month-kmzone1-Abbotsdale-Maitland,Abbotsdale,Maitland
month-kmzone1-Maitland-Abbotsdale,Maitland,Abbotsdale
single-kmzone1-Abbotsdale-Malan,Abbotsdale,Malan
single-kmzone1-Malan-Abbotsdale,Malan,Abbotsdale
return-kmzone1-Abbotsdale-Malan,Abbotsdale,Malan
return-kmzone1-Malan-Abbotsdale,Malan,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Malan,Abbotsdale,Malan
monfri-week-kmzone1-Malan-Abbotsdale,Malan,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Malan,Abbotsdale,Malan
monsat-week-kmzone1-Malan-Abbotsdale,Malan,Abbotsdale
month-kmzone1-Abbotsdale-Malan,Abbotsdale,Malan
month-kmzone1-Malan-Abbotsdale,Malan,Abbotsdale
single-kmzone2-Abbotsdale-Malmesbury,Abbotsdale,Malmesbury
single-kmzone2-Malmesbury-Abbotsdale,Malmesbury,Abbotsdale
return-kmzone2-Abbotsdale-Malmesbury,Abbotsdale,Malmesbury
return-kmzone2-Malmesbury-Abbotsdale,Malmesbury,Abbotsdale
monfri-week-kmzone2-Abbotsdale-Malmesbury,Abbotsdale,Malmesbury
monfri-week-kmzone2-Malmesbury-Abbotsdale,Malmesbury,Abbotsdale
monsat-week-kmzone2-Abbotsdale-Malmesbury,Abbotsdale,Malmesbury
monsat-week-kmzone2-Malmesbury-Abbotsdale,Malmesbury,Abbotsdale
month-kmzone2-Abbotsdale-Malmesbury,Abbotsdale,Malmesbury
month-kmzone2-Malmesbury-Abbotsdale,Malmesbury,Abbotsdale
single-kmzone1-Abbotsdale-Mandalay,Abbotsdale,Mandalay
single-kmzone1-Mandalay-Abbotsdale,Mandalay,Abbotsdale
return-kmzone1-Abbotsdale-Mandalay,Abbotsdale,Mandalay
return-kmzone1-Mandalay-Abbotsdale,Mandalay,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Mandalay,Abbotsdale,Mandalay
monfri-week-kmzone1-Mandalay-Abbotsdale,Mandalay,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Mandalay,Abbotsdale,Mandalay
monsat-week-kmzone1-Mandalay-Abbotsdale,Mandalay,Abbotsdale
month-kmzone1-Abbotsdale-Mandalay,Abbotsdale,Mandalay
month-kmzone1-Mandalay-Abbotsdale,Mandalay,Abbotsdale
single-kmzone1-Abbotsdale-Mbekweni,Abbotsdale,Mbekweni
single-kmzone1-Mbekweni-Abbotsdale,Mbekweni,Abbotsdale
return-kmzone1-Abbotsdale-Mbekweni,Abbotsdale,Mbekweni
return-kmzone1-Mbekweni-Abbotsdale,Mbekweni,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Mbekweni,Abbotsdale,Mbekweni
monfri-week-kmzone1-Mbekweni-Abbotsdale,Mbekweni,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Mbekweni,Abbotsdale,Mbekweni
monsat-week-kmzone1-Mbekweni-Abbotsdale,Mbekweni,Abbotsdale
month-kmzone1-Abbotsdale-Mbekweni,Abbotsdale,Mbekweni
month-kmzone1-Mbekweni-Abbotsdale,Mbekweni,Abbotsdale
single-kmzone3-Abbotsdale-Mellish,Abbotsdale,Mellish
single-kmzone3-Mellish-Abbotsdale,Mellish,Abbotsdale
return-kmzone3-Abbotsdale-Mellish,Abbotsdale,Mellish
return-kmzone3-Mellish-Abbotsdale,Mellish,Abbotsdale
monfri-week-kmzone3-Abbotsdale-Mellish,Abbotsdale,Mellish
monfri-week-kmzone3-Mellish-Abbotsdale,Mellish,Abbotsdale
monsat-week-kmzone3-Abbotsdale-Mellish,Abbotsdale,Mellish
monsat-week-kmzone3-Mellish-Abbotsdale,Mellish,Abbotsdale
month-kmzone3-Abbotsdale-Mellish,Abbotsdale,Mellish
month-kmzone3-Mellish-Abbotsdale,Mellish,Abbotsdale
single-kmzone1-Abbotsdale-Melton Rose,Abbotsdale,Melton Rose
single-kmzone1-Melton Rose-Abbotsdale,Melton Rose,Abbotsdale
return-kmzone1-Abbotsdale-Melton Rose,Abbotsdale,Melton Rose
return-kmzone1-Melton Rose-Abbotsdale,Melton Rose,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Melton Rose,Abbotsdale,Melton Rose
monfri-week-kmzone1-Melton Rose-Abbotsdale,Melton Rose,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Melton Rose,Abbotsdale,Melton Rose
monsat-week-kmzone1-Melton Rose-Abbotsdale,Melton Rose,Abbotsdale
month-kmzone1-Abbotsdale-Melton Rose,Abbotsdale,Melton Rose
month-kmzone1-Melton Rose-Abbotsdale,Melton Rose,Abbotsdale
single-kmzone3-Abbotsdale-Mikpunt,Abbotsdale,Mikpunt
single-kmzone3-Mikpunt-Abbotsdale,Mikpunt,Abbotsdale
return-kmzone3-Abbotsdale-Mikpunt,Abbotsdale,Mikpunt
return-kmzone3-Mikpunt-Abbotsdale,Mikpunt,Abbotsdale
monfri-week-kmzone3-Abbotsdale-Mikpunt,Abbotsdale,Mikpunt
monfri-week-kmzone3-Mikpunt-Abbotsdale,Mikpunt,Abbotsdale
monsat-week-kmzone3-Abbotsdale-Mikpunt,Abbotsdale,Mikpunt
monsat-week-kmzone3-Mikpunt-Abbotsdale,Mikpunt,Abbotsdale
month-kmzone3-Abbotsdale-Mikpunt,Abbotsdale,Mikpunt
month-kmzone3-Mikpunt-Abbotsdale,Mikpunt,Abbotsdale
single-kmzone1-Abbotsdale-M ' Plain,Abbotsdale,M ' Plain
single-kmzone1-M ' Plain-Abbotsdale,M ' Plain,Abbotsdale
return-kmzone1-Abbotsdale-M ' Plain,Abbotsdale,M ' Plain
return-kmzone1-M ' Plain-Abbotsdale,M ' Plain,Abbotsdale
monfri-week-kmzone1-Abbotsdale-M ' Plain,Abbotsdale,M ' Plain
monfri-week-kmzone1-M ' Plain-Abbotsdale,M ' Plain,Abbotsdale
monsat-week-kmzone1-Abbotsdale-M ' Plain,Abbotsdale,M ' Plain
monsat-week-kmzone1-M ' Plain-Abbotsdale,M ' Plain,Abbotsdale
month-kmzone1-Abbotsdale-M ' Plain,Abbotsdale,M ' Plain
month-kmzone1-M ' Plain-Abbotsdale,M ' Plain,Abbotsdale
single-kmzone1-Abbotsdale-Monte Vista,Abbotsdale,Monte Vista
single-kmzone1-Monte Vista-Abbotsdale,Monte Vista,Abbotsdale
return-kmzone1-Abbotsdale-Monte Vista,Abbotsdale,Monte Vista
return-kmzone1-Monte Vista-Abbotsdale,Monte Vista,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Monte Vista,Abbotsdale,Monte Vista
monfri-week-kmzone1-Monte Vista-Abbotsdale,Monte Vista,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Monte Vista,Abbotsdale,Monte Vista
monsat-week-kmzone1-Monte Vista-Abbotsdale,Monte Vista,Abbotsdale
month-kmzone1-Abbotsdale-Monte Vista,Abbotsdale,Monte Vista
month-kmzone1-Monte Vista-Abbotsdale,Monte Vista,Abbotsdale
single-kmzone1-Abbotsdale-Mowbray,Abbotsdale,Mowbray
single-kmzone1-Mowbray-Abbotsdale,Mowbray,Abbotsdale
return-kmzone1-Abbotsdale-Mowbray,Abbotsdale,Mowbray
return-kmzone1-Mowbray-Abbotsdale,Mowbray,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Mowbray,Abbotsdale,Mowbray
monfri-week-kmzone1-Mowbray-Abbotsdale,Mowbray,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Mowbray,Abbotsdale,Mowbray
monsat-week-kmzone1-Mowbray-Abbotsdale,Mowbray,Abbotsdale
month-kmzone1-Abbotsdale-Mowbray,Abbotsdale,Mowbray
month-kmzone1-Mowbray-Abbotsdale,Mowbray,Abbotsdale
single-kmzone1-Abbotsdale-Muizenberg,Abbotsdale,Muizenberg
single-kmzone1-Muizenberg-Abbotsdale,Muizenberg,Abbotsdale
return-kmzone1-Abbotsdale-Muizenberg,Abbotsdale,Muizenberg
return-kmzone1-Muizenberg-Abbotsdale,Muizenberg,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Muizenberg,Abbotsdale,Muizenberg
monfri-week-kmzone1-Muizenberg-Abbotsdale,Muizenberg,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Muizenberg,Abbotsdale,Muizenberg
monsat-week-kmzone1-Muizenberg-Abbotsdale,Muizenberg,Abbotsdale
month-kmzone1-Abbotsdale-Muizenberg,Abbotsdale,Muizenberg
month-kmzone1-Muizenberg-Abbotsdale,Muizenberg,Abbotsdale
single-kmzone4-Abbotsdale-Muldersvlei,Abbotsdale,Muldersvlei
single-kmzone4-Muldersvlei-Abbotsdale,Muldersvlei,Abbotsdale
return-kmzone4-Abbotsdale-Muldersvlei,Abbotsdale,Muldersvlei
return-kmzone4-Muldersvlei-Abbotsdale,Muldersvlei,Abbotsdale
monfri-week-kmzone4-Abbotsdale-Muldersvlei,Abbotsdale,Muldersvlei
monfri-week-kmzone4-Muldersvlei-Abbotsdale,Muldersvlei,Abbotsdale
monsat-week-kmzone4-Abbotsdale-Muldersvlei,Abbotsdale,Muldersvlei
monsat-week-kmzone4-Muldersvlei-Abbotsdale,Muldersvlei,Abbotsdale
month-kmzone4-Abbotsdale-Muldersvlei,Abbotsdale,Muldersvlei
month-kmzone4-Muldersvlei-Abbotsdale,Muldersvlei,Abbotsdale
single-kmzone1-Abbotsdale-Mutual,Abbotsdale,Mutual
single-kmzone1-Mutual-Abbotsdale,Mutual,Abbotsdale
return-kmzone1-Abbotsdale-Mutual,Abbotsdale,Mutual
return-kmzone1-Mutual-Abbotsdale,Mutual,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Mutual,Abbotsdale,Mutual
monfri-week-kmzone1-Mutual-Abbotsdale,Mutual,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Mutual,Abbotsdale,Mutual
monsat-week-kmzone1-Mutual-Abbotsdale,Mutual,Abbotsdale
month-kmzone1-Abbotsdale-Mutual,Abbotsdale,Mutual
month-kmzone1-Mutual-Abbotsdale,Mutual,Abbotsdale
single-kmzone1-Abbotsdale-Ndabeni,Abbotsdale,Ndabeni
single-kmzone1-Ndabeni-Abbotsdale,Ndabeni,Abbotsdale
return-kmzone1-Abbotsdale-Ndabeni,Abbotsdale,Ndabeni
return-kmzone1-Ndabeni-Abbotsdale,Ndabeni,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Ndabeni,Abbotsdale,Ndabeni
monfri-week-kmzone1-Ndabeni-Abbotsdale,Ndabeni,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Ndabeni,Abbotsdale,Ndabeni
monsat-week-kmzone1-Ndabeni-Abbotsdale,Ndabeni,Abbotsdale
month-kmzone1-Abbotsdale-Ndabeni,Abbotsdale,Ndabeni
month-kmzone1-Ndabeni-Abbotsdale,Ndabeni,Abbotsdale
single-kmzone1-Abbotsdale-Netreg,Abbotsdale,Netreg
single-kmzone1-Netreg-Abbotsdale,Netreg,Abbotsdale
return-kmzone1-Abbotsdale-Netreg,Abbotsdale,Netreg
return-kmzone1-Netreg-Abbotsdale,Netreg,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Netreg,Abbotsdale,Netreg
monfri-week-kmzone1-Netreg-Abbotsdale,Netreg,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Netreg,Abbotsdale,Netreg
monsat-week-kmzone1-Netreg-Abbotsdale,Netreg,Abbotsdale
month-kmzone1-Abbotsdale-Netreg,Abbotsdale,Netreg
month-kmzone1-Netreg-Abbotsdale,Netreg,Abbotsdale
single-kmzone1-Abbotsdale-Nolungile,Abbotsdale,Nolungile
single-kmzone1-Nolungile-Abbotsdale,Nolungile,Abbotsdale
return-kmzone1-Abbotsdale-Nolungile,Abbotsdale,Nolungile
return-kmzone1-Nolungile-Abbotsdale,Nolungile,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Nolungile,Abbotsdale,Nolungile
monfri-week-kmzone1-Nolungile-Abbotsdale,Nolungile,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Nolungile,Abbotsdale,Nolungile
monsat-week-kmzone1-Nolungile-Abbotsdale,Nolungile,Abbotsdale
month-kmzone1-Abbotsdale-Nolungile,Abbotsdale,Nolungile
month-kmzone1-Nolungile-Abbotsdale,Nolungile,Abbotsdale
single-kmzone1-Abbotsdale-Nonkqubela,Abbotsdale,Nonkqubela
single-kmzone1-Nonkqubela-Abbotsdale,Nonkqubela,Abbotsdale
return-kmzone1-Abbotsdale-Nonkqubela,Abbotsdale,Nonkqubela
return-kmzone1-Nonkqubela-Abbotsdale,Nonkqubela,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Nonkqubela,Abbotsdale,Nonkqubela
monfri-week-kmzone1-Nonkqubela-Abbotsdale,Nonkqubela,Abbotsdale
monsat-week-kmzone1-Abbotsdale-Nonkqubela,Abbotsdale,Nonkqubela
monsat-week-kmzone1-Nonkqubela-Abbotsdale,Nonkqubela,Abbotsdale
month-kmzone1-Abbotsdale-Nonkqubela,Abbotsdale,Nonkqubela
month-kmzone1-Nonkqubela-Abbotsdale,Nonkqubela,Abbotsdale
single-kmzone1-Abbotsdale-Nuweland,Abbotsdale,Nuweland
single-kmzone1-Nuweland-Abbotsdale,Nuweland,Abbotsdale
return-kmzone1-Abbotsdale-Nuweland,Abbotsdale,Nuweland
return-kmzone1-Nuweland-Abbotsdale,Nuweland,Abbotsdale
monfri-week-kmzone1-Abbotsdale-Nuweland,Abbotsdale,Nuweland
